Metabolite,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Mild_1,Mild_2,Mild_3,Mild_4,Mild_5,Mild_6,Moderate_1,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Severe_1,Severe_2,Severe_3,Severe_4,Severe_5,Severe_6,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_059,60754.601252857574,0.0,66417.22985285895,0.0,66387.15696901425,0.0,59473.39843303258,0.0,69664.19193375626,83336.15980083006,55944.32216975639,51794.356850223914,0.0,65990.2262400111,64211.1234667672,0.0,70715.96032383983,67139.34113221533,0.0,172693.4282467506,0.0,0.0,0.0,0.0,60693.609185481706,59349.91472028921,74975.14783815698,71868.84155904276,66708.05234667889,73721.31459946313
Metabolite_060,45459.30883074414,31815.914954364755,43197.02328202572,40852.28196547692,36275.35872205861,31361.91317060769,33859.639423777604,32759.02285439827,30314.42369597418,29830.183552329567,32084.529856363875,39743.21245353364,31867.079063401,36964.93438254591,35838.18866154108,0.0,32272.951057221075,36512.28936615124,28649.61801059109,36220.06749541026,32393.500094922852,33611.49122361666,0.0,32639.643349392576,38204.212000824475,33794.960646315245,35142.503871415254,31926.36053636056,31346.01877289325,33782.11746069785
Metabolite_061,95372.53840469391,74849.81630333915,90902.95502846014,92960.14886794297,89556.09512253925,0.0,90037.2715777104,105080.06445005916,0.0,93558.96541999496,97556.80943473731,106918.61981401392,93514.46954862241,0.0,0.0,97310.39077818271,95302.58086383822,101888.9790991201,259165.0966972715,341866.93712494505,225124.25513835502,285474.8456615505,275663.89717882476,0.0,103634.46727711201,102915.84833953159,92375.04594034085,85691.56517079977,104829.07139746589,94244.75163452707
Metabolite_062,18292.9589597177,24618.50974636744,33093.20450817074,18829.421811906537,22547.18719316027,18887.312534964505,17137.459094260426,20802.738436186322,18627.296912770693,22297.45942856343,15720.468485949672,18780.38111202868,23423.784770152517,21570.128906808237,22716.23211908753,20858.127174003628,19000.7624565504,0.0,22902.860148312302,22452.634669300955,17100.765917887245,17477.118671894463,17105.713140351054,0.0,21144.480236675863,22828.69463447832,23253.646743065954,20870.098474495982,19595.165299291173,16665.770432644782
Metabolite_063,59312.9492424021,42907.206542538035,59684.31328051,0.0,50738.35188052328,38407.311873744475,53912.43258694914,52035.838501115046,35456.15099847184,42924.053488192,46502.32907802019,41570.485740621174,32028.77485622825,41106.6703935102,44392.80806373704,54058.078292684106,46252.970677650745,36994.109000476856,49430.02896135796,40336.097718626545,41632.14140827523,51359.41752378644,41298.72142165566,55807.165337998675,43796.655044072315,40131.15696206592,54035.07093669374,35107.672997068235,59710.674157126916,43349.33903554813
Metabolite_064,76982.19473652595,95276.88202678469,131047.37042988153,62125.14212614235,77490.21578516142,76642.8689569347,79344.93937474962,81696.95177278154,81449.61673431747,104356.95830753389,0.0,84903.24573598943,89319.34828738635,100549.56971765161,68352.4164544847,113657.15894250813,0.0,99865.46405036801,90608.12137811372,108223.0159467046,86923.80230357248,102335.33435389196,89827.25732767569,0.0,79353.1111433985,86232.60086274061,107985.5098921085,100675.02790549702,91736.02440342413,77955.2593091416
Metabolite_065,0.0,34960.59882341278,30812.209421364405,37843.73872628464,46384.55131156236,36579.718023686466,35492.067280039235,0.0,26532.30877347822,35477.966416192015,0.0,27663.48973305738,31325.869448619185,27677.57885280232,31524.78780342425,49159.08116492778,28138.339941357626,34187.43362877284,0.0,39238.66805634267,0.0,38927.480146506496,28429.009632086112,33786.34063618994,25998.447193456373,30632.23936103554,29166.71764970598,36726.920762555375,22580.768459636573,34977.91837132305
Metabolite_066,66983.08074796254,65470.314498339125,60785.231107767875,84606.92902242848,95531.55558719131,66325.46784630684,79446.8272150377,68853.94015508534,68543.77772532283,63736.283172848714,80862.98109230243,72729.49527680199,76798.75123226641,52682.56989922013,73610.21486107391,68962.40042951233,62955.97689670718,72757.77571728257,67600.77277928645,67815.02770967458,0.0,0.0,81296.57467248192,79983.44522344974,61175.43596148424,76399.60518432404,69291.94221580037,65237.85369065754,72451.58356682597,91647.38663119658
Metabolite_067,1586.7947053467417,1800.4301669392794,2096.343303104723,2213.3476915654005,1919.2552711983044,1663.4858940525103,0.0,1904.8920903300848,2657.1185199891543,1956.0429916737135,1787.1769983359266,1828.9393446231322,2270.3323782967946,2108.144711667683,1896.4243458130316,2175.538379816769,0.0,1551.972726170059,1808.6972616301493,1900.6166197252624,1811.2583694963773,1806.927006834176,1930.6915189833692,1661.8146288381843,2135.0986202368945,1989.1725593850063,2125.6000422272614,1843.2094181008424,2393.5161116846484,1425.2169118036472
Metabolite_068,0.0,43328.15903865287,48889.61006729463,56895.88356118233,41211.71788896174,63948.854973370064,0.0,56105.00841291485,40555.79735833981,38428.24541507745,41919.4077786789,49107.32845316271,39693.40451865373,37419.924062674,56905.000900591236,40124.27393413457,36570.53112931062,38580.98385970422,50866.39996259833,47580.84273639214,37706.59674385672,67188.68830236128,34739.84227378347,44576.635407648,45867.395490521965,50725.837179650756,45573.38356417154,39134.93598839616,39494.43001372205,37667.479445064746
Metabolite_069,60878.355669949065,35919.82503614447,31734.96165922026,39973.23959951708,41055.43274523891,39323.75146081171,40641.503717913,47395.95819286119,53432.34799553088,36818.21526169019,50364.936979895785,37101.31930662313,37288.84259369084,45683.98733491776,0.0,45579.12384415489,48383.580225037884,40657.168510789474,14930.772996777272,12643.63005883227,13239.19736624765,13944.685199752343,14539.306959133392,11937.587101202891,46495.84431312766,36819.70328473516,47987.521936260826,48373.279101670116,46775.82841046986,41550.84371167353
Metabolite_070,23540.061544303797,21242.82413497782,20924.30036096953,15487.830609193945,17871.51692601635,25617.226848595335,10452.802219165489,9131.813819001844,10562.912598845938,8596.982096254062,8047.708172884191,8830.67410719273,2981.5834018078226,3051.206680397883,2851.2384864246997,3306.2478137270705,3417.760327518688,2949.2010502661083,2996.75278435697,3196.1214200259064,3027.547113841164,3686.0274493955935,3266.775292105124,3428.3597164672824,19149.934764539074,18512.932259128735,14965.408946643256,27133.666057358496,17859.833950458808,22453.362934604294
Metabolite_071,78054.43847945047,51751.98655078698,0.0,0.0,66649.2405742406,0.0,67602.47715305132,64324.14391131431,54284.049694032175,0.0,69921.57680431625,71009.28510862392,60722.767460102,69764.34280692443,85694.54177778112,64033.16316579398,70730.40521179081,73203.23428404218,73275.10351547535,62165.73739886622,76170.20863574908,99575.72050547772,0.0,57974.50713150608,75521.14409580208,80269.76750599478,55288.09630269849,108233.78422082328,79659.04981309005,115639.73876497183
Metabolite_072,0.0,230537.7833718233,181102.1326392426,230573.6735994455,238033.74603264927,237229.4647986756,228306.8514197485,221474.03506333588,205781.03938910578,0.0,167340.77490553068,208441.68255935458,227444.6819476892,0.0,209737.10627771507,214871.02548636904,220666.8491432072,197600.7386200161,0.0,0.0,231158.3853094113,206604.81327274666,158695.5654840464,189593.65869224325,221998.04410532108,225579.94369892616,186377.3876229569,227462.306348749,219847.62115394956,250569.87828710093
Metabolite_073,0.0,0.0,0.0,52410.47034282849,42021.1887692957,34847.43180284935,0.0,0.0,30418.061224197085,34359.929987494696,0.0,24117.219503600245,7845.444680243448,0.0,7382.047343918121,7319.679426521305,6703.75909335647,0.0,0.0,6230.927248745851,5387.5298744528445,6048.903298194678,0.0,0.0,58100.406497852724,39748.857169670824,37656.20740230587,50928.44013956119,50165.876538566896,47115.297089270054
Metabolite_074,0.0,0.0,56376.16159289549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62988.52921192407,47049.50490279917,62302.26282074934,0.0,0.0,0.0,57190.47604047214,0.0,56929.70452392389,0.0,0.0,79784.13209122288,0.0,0.0,61379.661512610815,54950.839381897335,50295.869809236276,46919.82570105916,60642.05290180282,55581.13480984518
Metabolite_075,17736.584573724787,16026.936763705282,16511.217217941234,21762.23865056324,21902.05423513563,15512.362109016465,0.0,7364.423079332758,10103.373602346797,9591.33092278098,7171.356620863078,0.0,2280.946568508771,2944.9359626043783,1966.9830808789152,2308.4639544203283,3172.628004011693,1963.4670763318754,2107.386018476376,0.0,3159.783269002166,2253.2705116583925,2961.060053566451,2190.1715338599165,24907.063286714085,13286.388010489203,14816.8184988527,14416.933284313815,16398.745232268397,15560.98022014692
Metabolite_076,14863.710416701222,11933.575690518088,19387.74499222944,0.0,15860.055454680696,14641.726196749249,13588.96920922531,14350.270196217636,15172.537458558743,17167.45102656282,14112.729467768066,12985.854575420793,10647.447897885218,17200.21905388341,16380.140088465589,15906.6542119264,15256.814643395963,14239.956560725303,13996.68988117793,12094.392312091826,15108.574688289029,11915.652916505844,12329.43040860303,14618.438462402582,13974.053498768155,17147.74158536405,14567.687354189075,12918.55909526822,16680.024986487733,15649.614497281966
Metabolite_077,24005.60765822505,0.0,31401.60638357666,0.0,22345.675047197055,21817.281666524286,0.0,22598.91631288597,26313.877185092155,29736.93879006664,21249.552709145228,0.0,0.0,24889.792081653908,0.0,29025.30629272728,22279.148137605884,27937.24128376891,28156.203046801696,22118.432390073365,23271.34393287026,0.0,0.0,25919.600347544445,22092.69455467645,19514.44617868089,24087.144456603193,23781.765107614636,36923.39917743581,30912.620547115264
Metabolite_078,7564.686810068757,7171.6632572131875,8082.956678534714,8380.251424988468,0.0,0.0,7981.693193970015,7090.882783277654,5718.128005505737,6507.525671689344,6162.452067790278,7904.219689221205,7513.378522095522,9501.0529305569,7274.6991723062,7445.936017741065,8034.2460473246565,8914.088102929514,6404.836060571143,9901.238169864679,10302.02995568527,7663.315515236237,8409.740253451922,5911.210707477074,6685.5234833413015,7891.491424965125,9157.727078753129,7118.6273880087965,7272.751903262976,7524.582287589036
Metabolite_079,20625.39759525184,24533.34335195605,20350.276561229934,18076.518262021335,19501.784790190006,19823.461272254775,18992.368001128172,21764.69934734415,21024.53589985143,18210.64791124604,20684.966901018488,0.0,17421.59158235214,18732.93065297105,15691.976247149401,22840.178036881065,24998.76864904196,23364.92797749952,24335.561029765824,17640.973355201208,18478.210696767797,24466.567613611893,22619.938280827315,18686.595187542996,19193.56814298111,24692.99898650938,23430.240918217707,18682.988746610976,22205.06331969091,19778.506667433696
Metabolite_080,52343.88973696231,68367.91889473982,55673.59680556576,62072.38815428438,49576.12654611015,0.0,62400.55435348614,70126.44545968751,61983.0436786691,70847.68603645767,66345.27948693944,74841.8767542566,60002.7870736045,57923.86706616164,0.0,66826.56205072142,74907.49317651318,57297.19844140188,52350.887929990815,54431.343624361616,0.0,58241.16132180769,52331.70476694559,46479.166416595974,59662.808213759075,68473.66489705381,46957.35420684892,60163.81387576886,53682.72306986921,50884.51378865859
Metabolite_081,17997.7415187647,27183.46423366879,0.0,24460.716137316394,15746.35315856361,21256.062213759353,7475.010130785567,9539.406812863248,10263.806146540624,10062.51798971426,9127.801448079395,8703.325230061682,3393.8173999759415,2178.238408123798,3347.202280571529,2640.803172972355,4042.6098302965747,2496.719979133435,4366.709536328629,3333.326270992445,2568.6904040632185,2570.8983587047255,2867.4172996112693,0.0,17059.515794795465,19533.620242713434,24507.161801751354,18397.28976884503,19894.284236602085,21974.486863765032
Metabolite_082,19849.765478133533,20518.9125323981,15702.40721566524,18429.921296284123,17856.901068732484,16093.516566692551,7581.096295113917,6002.432523372006,6231.771544412575,6911.615236131515,8841.59937008935,6418.041087096913,2751.7655192539505,3085.5021380320068,2150.310521369929,2698.012138070791,1973.1685976452786,2401.447671942006,0.0,2388.97390870978,2642.0402445983304,2343.563291721749,2779.887316932847,3113.8520320220628,16717.542147234242,21757.517073464387,23174.60409146782,15820.044750215318,15180.702768396157,18914.307017159186
Metabolite_083,8872.76412231567,12837.123160724763,10906.308918236882,8329.624865888738,10341.92725357132,12564.677112092759,10954.404842394544,11395.89514041216,8443.188777267198,10304.746665714747,7561.133062294764,13517.130099895057,13902.50027621948,11592.895768224658,9495.466848903774,10758.749192215899,9651.530918221746,10090.661999931948,11059.594258811992,11408.505418665232,10640.602126755404,9321.135862410352,8673.793233827442,9560.305103760513,9881.26048473148,11216.342186091111,9900.18984276825,10533.209674232798,12570.025555404494,10451.81761419882
Metabolite_084,81446.93589305258,73825.31411068753,69152.33461691205,67623.74880550729,85908.4081662326,77678.90811224573,86007.49675984912,99899.20415137574,95871.68156260248,75773.65693966368,65087.034251992045,0.0,76185.72871471313,86617.50459746459,63320.476699988474,69525.91515326733,68545.54450673764,74330.65409123004,88813.70797418948,0.0,70821.77999249863,75702.52687202983,77712.74088264222,60686.21790334661,74510.01612364048,77476.65576716849,84271.08051132828,66367.84749563746,66231.39138100404,68356.99870304827
Metabolite_085,23605.426959968296,25085.522071792428,35125.80650236993,24338.08395458874,26800.727083865615,24295.424804567418,35050.413729043445,18664.637786387095,23326.90800603396,33535.7259825841,20424.041120385966,25429.513158273603,30943.766336621524,23837.250821603375,19177.16508179349,23275.54674636953,20425.423448363115,29273.86006562161,26146.22232260314,25376.839443656427,28428.665564181225,22085.084044404135,24157.413600620574,30081.601251809807,24873.722651849854,22972.635340855653,25574.507896485306,25776.649297298063,28917.936062259385,22543.684056017417
Metabolite_086,30524.25783056052,0.0,0.0,34142.62903612323,28389.386811475906,0.0,27436.111173030993,30481.2110349338,0.0,20092.556744091806,29125.76839962469,31220.791733037342,26154.773402167764,0.0,0.0,22326.64459002841,28551.640270035703,30461.4296019078,26514.798454920357,28390.94222600246,25785.497314429613,30032.84468157548,22543.565035662647,0.0,23083.18930988121,21895.106339949114,33771.95326321957,33133.787208516325,27318.741741823524,37616.76975894902
Metabolite_087,40239.45482757177,55694.736344326426,28212.58283575751,36796.484613068846,51129.584121426655,37422.31440335484,39688.706188297765,34639.290929680115,28521.62439078369,48015.312264376065,34784.889066633084,38958.84016015923,42074.43962473683,45627.20056354736,39527.636705777324,32042.475733165025,40182.25563203889,27705.62809886342,0.0,31441.14465720601,34666.36829904588,34103.30870874544,37641.071802797705,50751.94152185746,30016.696375400876,32527.42460534565,39572.81920694374,37984.75931277433,38625.87260110877,37297.037176012156
Metabolite_088,0.0,54100.66378374086,68144.12471334882,84950.55044965682,40636.49053712886,67859.28488180734,66575.77241040407,0.0,61819.859986576324,64421.02633930019,76073.49770936521,76744.17409976367,74207.16886686465,85706.02458692525,0.0,83483.69414075732,80697.23319752367,0.0,74943.26876904361,78467.1735786582,0.0,0.0,69222.17974087736,70033.79293665424,89151.67229949267,66937.49885359299,55957.26106219288,62495.541148943834,82818.52770149037,97768.27450543514
Metabolite_089,0.0,0.0,0.0,0.0,0.0,9740.681466728076,0.0,0.0,9325.002357445594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.501027948512,0.0,3643.5014838418965,9392.093837196224,9409.101529648773,9513.49862478996,8949.730418117535,8881.479446888616,6333.675733438384
Metabolite_090,0.0,0.0,14663.790487555587,16811.63070575458,0.0,14432.234250104564,0.0,0.0,18449.694607908474,17169.2771230839,12637.928485628492,17590.465566186173,15182.653869672116,0.0,0.0,0.0,13213.546168161767,12905.952858564933,6509.117474149807,4029.112293260834,4977.414582510792,0.0,4064.4579166294275,0.0,22028.23264140379,19515.89727370295,20450.751126493025,17861.703098153423,15638.248025516317,14221.37446267615
Metabolite_091,0.0,0.0,78720.0116010906,0.0,0.0,0.0,83287.8754169021,0.0,0.0,0.0,0.0,84509.09830437384,0.0,0.0,0.0,105591.65756536135,0.0,64502.56875611687,0.0,0.0,0.0,0.0,97639.26630986348,0.0,95489.65387428238,102008.45460733701,68371.79172616833,72541.25347117594,73361.66871902831,106807.16130583944
Metabolite_092,0.0,0.0,15762.000645974886,17939.17073532731,18040.634181808393,15720.139152788623,0.0,16848.04402851204,14107.482300545675,13481.483183866843,14698.925990125663,13027.952573709017,11196.845586703826,17297.110951866987,14766.604529932285,15166.065494385977,16494.5220899753,17222.86720785359,12232.452356691067,13874.900075489482,12615.908240485958,16549.981392654587,13776.397908411423,17538.198914471795,13188.858829093177,16852.664715050843,10325.17213728327,13802.057119571104,10611.619671790879,14266.167309553342
Metabolite_093,47760.724405334906,28237.335634762287,35383.71912684469,40122.11450942891,42096.08471377029,34733.581213373356,15605.993312299406,0.0,16086.432252655304,14910.137649256,17983.096842972598,14373.540116105813,7188.434184142469,6078.138984399288,4986.147217637678,6156.061562398957,5458.746934680044,0.0,7003.051791647685,5403.817763116876,6113.475999701175,6103.927208318338,0.0,4874.715935909599,32201.967627178274,35655.6142565316,43755.18071864786,31608.902598735025,28165.238951235304,40296.825001745514
Metabolite_094,288797.46885510976,355646.5898374457,334733.2459117855,292336.5747721668,291376.6428550198,380520.25030509953,348087.75826679415,0.0,377083.9938562456,0.0,358630.43066122435,343451.107607717,0.0,287010.6371432829,336654.6863991039,328868.9054070464,306218.89170653705,277036.48017575784,293413.8413830798,374880.1179534653,404766.86202282604,315582.883759006,305823.2262091247,299576.2110232682,306225.3745698967,361764.99147693784,368199.1294617124,317033.24101207074,339503.3910664969,329678.90939976403
Metabolite_095,6691.4850261554075,6694.577693981212,7548.610714473432,8050.26353527427,5453.227159504375,6455.404330174307,6932.765622881202,6658.555321739941,6260.436875019239,9187.889636454807,5345.193686602297,7516.078709146194,8014.05202067055,6858.362659335228,6831.004692335278,6793.933443500457,6327.911076387045,0.0,4745.641741990907,0.0,7079.4621588266855,6099.819308278111,7496.806045031296,0.0,7725.779406555857,5404.023270689062,8218.074623632036,5654.067141235778,6458.544048151535,6717.688982471513
Metabolite_096,24942.704692660165,26169.712334650696,33240.476761724305,29404.356932422164,32743.939882123163,26535.767091194535,18015.150352635825,17554.40113100299,17944.435694690597,15122.467577454088,17618.58104674757,18357.935182783986,4929.224872264728,4220.117372604504,4970.761687441537,3926.1832041253133,3977.634454293323,5823.716156721578,5639.889123167228,5201.722457331167,4592.9921216844605,4937.569169291181,5790.672602767094,4710.293600483429,28692.540739200474,29941.894312568726,28337.09110888646,25354.276649445266,30371.480528621913,37497.51174473081
Metabolite_097,50220.37308426807,45368.50613536991,0.0,49604.69091097754,59557.5963567842,0.0,37605.75927650985,50104.91751228012,49465.80517702587,46864.88235711497,49180.458285676,42886.245768441324,54121.8174168765,50518.788733714064,50923.95059203137,45151.12799446456,45170.70070484682,52834.82309405881,56775.91658314798,47802.52693536547,41967.045022349404,38699.102303369866,42341.76568903043,42053.23221312202,48060.56910793129,45496.64262847108,45926.74490494452,39832.735185278005,60347.91328003038,53803.77460285283
Metabolite_098,129102.05781756432,101514.64427531845,110909.94706890461,131085.00848403366,127500.95144349443,104050.29189257955,168395.38981453975,205550.5519537574,0.0,169895.4968181516,155161.1132428875,181938.67349191805,191848.82483362308,310372.69198651874,232094.1725927635,228633.92527395606,195578.69795815306,212868.20132252472,233184.37194744186,0.0,0.0,249150.73589838552,268045.2162502643,272024.4858034758,121297.44604803604,116119.77235344131,84234.97416369212,126157.94684934536,134437.98180063497,119988.6134622196
Metabolite_099,0.0,0.0,0.0,21182.754569739915,14795.057962751414,0.0,0.0,0.0,22126.281614179192,23389.21989967985,21491.35003106325,0.0,0.0,20230.90695533394,23133.95498191366,23980.338688986387,21876.110019782605,18853.552930769994,22897.16670912033,0.0,0.0,23193.973546187066,0.0,0.0,23987.53390801765,21607.527790365173,28041.991032698876,22841.93829322197,17820.5989221219,24099.11638231723
Metabolite_100,0.0,5639.920204652798,4424.288532214172,6476.69463875269,5796.278948731439,5656.965204785985,5054.076329187342,5263.522072539551,5501.014685438219,5672.2467309287895,5813.906981369345,0.0,7052.922376256108,6531.707811942405,6649.519471575016,5390.456708755377,6588.278578869796,5663.664584972594,5311.46070209365,7090.584097397036,6848.674491990427,6116.704908656131,4567.863175263729,8369.949207308531,5347.659874952061,5200.9789863172755,5917.743907655528,4860.551907268226,5965.757626311669,7085.763556740191
Metabolite_101,7871.379380068159,7427.841332427538,7741.853894984144,7842.105615335025,7889.21388877101,6157.877647914391,8034.190334403752,6565.681263713383,7377.8182842931765,7502.592912614711,9881.692576385123,8161.768811413912,9962.859058347114,9832.004035992564,6247.8191977527,9085.560282851793,6445.220396774815,8027.189141971541,8025.986535706653,6966.310572570426,7209.362762929206,7831.8637956298,6456.056764638302,6977.375152197726,7504.6383782680605,7211.110920638409,7527.358402521275,5127.846211067947,5687.556478319794,6436.744564386045
Metabolite_102,0.0,0.0,0.0,0.0,18856.392711568016,0.0,0.0,0.0,21760.433727501768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19636.53634208759,19439.42669290198,0.0,16670.212603284064,0.0,0.0,14702.917031954825,19554.45447540251,23489.475810083055,19465.030059891702,20173.788766659345,19072.029615526855
Metabolite_103,5281.837456964728,4144.522969991997,0.0,3915.4751178009183,0.0,3872.8738469477958,3091.010569343616,4977.30433629097,5583.682966340774,4628.087221951222,4639.81085830149,4260.2122400458775,3506.8355140009785,4804.149487155274,4365.1826122589755,3976.2202413843775,4129.23144563081,4151.941701011412,3965.6757551542896,4064.4668724366074,3753.2984834561994,3531.582622652391,3840.4792471051983,3175.148195300247,4401.655463844526,4806.9471660482295,4547.746818002042,3944.9342868432855,3632.230297980551,3541.417630557566
Metabolite_104,134608.62699320572,142531.96379695876,193516.25824113816,155540.28288017414,183996.67695780276,171824.86961082372,195558.07303493703,220662.51138173288,226447.4097131399,156892.34965318794,169785.19649962444,186060.3442243619,202324.2818191087,156140.49733191115,118419.78186527928,164820.4361920376,0.0,123441.36141587804,179845.6072559342,212770.9806879464,172235.49034796373,145741.0950909742,0.0,163337.06107642368,161893.06279205516,188986.05259244068,169703.4588187529,154345.50010995445,165185.9213619423,177732.70186652394
Metabolite_105,7520.904330997902,6654.472150733452,5818.867422312544,7160.790201381891,8716.339121168152,9767.15023452501,8158.79020122633,7869.073864056384,6893.608216897706,5959.867923001285,9579.30128633626,7657.5015847622,7645.5984253102815,7725.342827937673,6991.24358232007,10131.035933144089,6935.230880892342,6477.9263580288925,8455.18496198807,5385.460649140409,6986.194465195351,6934.331019552289,5888.483844749524,5721.421250715014,8438.331905224379,9268.53452114373,7783.3789692653245,6407.288756659471,9095.623147921851,7960.589972255633
Metabolite_106,0.0,71645.89550736862,67466.00772046593,0.0,64504.5359936027,84694.27732634686,70158.36627213717,0.0,78508.30032915335,0.0,83603.10481618108,76608.43126381756,85975.53458583567,0.0,62938.89290445765,60768.2479574006,59465.86802819126,59984.438959204796,73825.85928039165,0.0,76140.8047714292,70799.06520416662,0.0,0.0,84229.29415032636,71816.19032722145,73627.24478771286,97804.3485941493,60946.689349497385,61709.834619140354
Metabolite_107,0.0,34259.868965475995,29559.768419896816,29933.022567919736,0.0,0.0,72251.63551713988,50239.12257108148,56192.20550857885,0.0,63238.78163188036,67108.2915260432,86791.66763456914,69765.10426517468,0.0,87048.26390391406,78223.31044063446,0.0,0.0,74116.79754213589,104405.77221871575,96078.63052120192,102152.89244696354,101813.55036330478,47594.507178790846,39308.7307897871,47562.808345552585,28967.121956280072,39751.90741421515,32634.270007635958
Metabolite_108,22031.98069898551,15370.43910637124,21895.980539957447,20689.627434832684,0.0,19652.93124560008,25156.250260041743,21748.574958890084,26445.67613859209,27090.341210482697,28228.502849299857,30972.993465854845,37690.553895549165,40753.8348563716,28207.615869324494,42289.933000374585,38649.046236121954,41394.716892127,36362.027206102124,37694.46941760625,45994.455538338516,46452.844226151414,0.0,44658.1914421523,21942.303857374758,16934.23146264568,26504.7128157589,22766.98353731699,28808.465506652272,24055.366715495595
Metabolite_109,33570.92752228138,31923.630821560237,0.0,32103.399982673676,26387.68971939484,0.0,35845.99770000252,27612.13102604555,33510.38562936281,34069.658179362006,25564.029358532545,20205.513188163848,40708.066297169535,26048.85310030288,26806.346890500336,29952.910397756714,0.0,34887.1074991781,25444.46408782427,34018.979243957816,29874.82958910412,25213.77304369181,28127.96232035149,22931.02671088601,23678.68236713153,35264.08939104622,31233.456653440535,35567.629044212226,23173.380346142636,20556.726254661116
Metabolite_110,3635.9723264317126,3268.7963053720478,3740.9158152632995,0.0,3894.2365338007917,4211.231100911946,6847.128470295113,3990.412307940252,5091.4806982713435,4670.198619186892,4274.2962069165205,4979.784295007174,4797.928147789834,4599.174416733951,4644.583435207899,5402.325842395534,5648.346076384255,4559.887917622869,4562.5333065014365,4110.94178210018,0.0,5875.944840480116,4400.430948890077,0.0,4274.464504638637,4486.082174291111,4712.573953010799,4276.972450007547,3587.562259714071,4973.3059461018765
Metabolite_111,15449.301868540562,14124.776714274012,12872.29059565963,13338.9921080826,16506.132468318177,12387.03572956102,10913.321407649943,12805.316427508604,17958.234122284444,11750.230030900862,13088.264164977174,11858.343825723407,14585.423259186684,14754.831871437556,0.0,0.0,11771.366961446107,11142.863890813514,14328.81575074715,12336.155491019861,0.0,16176.68282333239,13206.52136135719,13171.340632583802,15370.481852557508,15250.60262496714,10780.319718522123,11800.87287806438,12842.95827893071,18914.917986146484
Metabolite_112,32315.2227383235,43083.905185420605,35560.1592536841,26654.225569292103,25178.326134459203,31879.052020027506,30375.460433743898,35127.34541134723,41033.79761165762,30961.584075071914,39993.339625970315,27789.246861403455,36048.25389238865,31534.484048546896,22014.961188218902,24109.482883170298,31602.631054582384,30966.920217081522,36747.42946281717,26591.063869152957,34520.8392338077,41964.99746824056,28514.47973522766,33018.8515813081,25602.907647887154,27541.28234580705,38353.58889227475,35630.80168474528,37117.328841595336,35795.25441233081
Metabolite_113,28224.609295615683,17621.356524577703,27104.12857853577,23922.346577627035,18915.605955198746,15182.722353787767,30098.748156098936,22443.720693624087,22854.993896084983,18208.714061790568,31375.52094564821,18446.997942532176,19035.82335072142,21731.307594970767,22927.528849763574,23892.315516899307,19862.755840268255,23512.122035301163,19807.464219847625,22182.904299117872,17382.335607314453,20149.748823458307,24479.80421375533,19121.346618792002,20156.901780950306,19454.295051137884,28122.486166521663,23584.527172347258,21386.60091747021,22716.823801038427
Metabolite_114,26153.120814528684,34935.62517027889,29518.737926131194,24266.932588300228,32577.476309398935,0.0,29259.448448235817,30957.418371605156,32421.208091859815,37007.69482330476,35148.10875780548,35561.66198929224,0.0,41274.43545542773,35042.03022369653,27565.03773042632,32429.21110835226,36232.16163035437,31506.988320010467,36795.37449804188,38757.07268664928,30223.26466020367,37098.842259671,0.0,35933.771994778566,24543.8893231337,35838.07156866357,32651.249897295944,30771.711288816747,31927.982103492646
Metabolite_115,29671.02070781073,30380.720151736903,0.0,20297.732408986347,29063.082485524024,21106.59916075219,0.0,0.0,38829.7057489018,24189.249391448426,23875.184061623044,34912.91345111156,23574.39181323897,0.0,0.0,31605.740447165274,21099.148877477055,24562.49199200156,32493.501871605153,28373.59831592579,33399.63623159604,22296.301326581204,0.0,36590.54017561241,27205.763025928136,24861.58727906544,28435.12520789225,22225.67437008591,31246.330275449876,35277.05795407978
Metabolite_116,56028.07256220541,73020.43028722928,79659.13400899428,78978.00488455014,69856.55770397563,63784.97345785367,57239.54710686315,72646.34770130894,68955.24567748385,68790.91411681163,0.0,72177.51237326139,0.0,79165.07150661443,60043.146562607515,51504.72520544171,65208.643070088656,75173.62833962782,61890.07245357594,77630.39517442715,67469.0814162582,62718.80455591539,92237.16820570441,73595.50961958864,61592.37378894698,62179.71762326951,66773.72502954736,90190.13276447884,88461.3963003345,82538.38804234086
Metabolite_117,7918.9730376003145,0.0,0.0,10300.415834599233,11756.723383637498,6780.0244938761825,0.0,7522.414077211579,7024.660729042591,10590.515747185947,0.0,9256.31853203815,0.0,10176.015085403104,10919.138176024237,9421.348129291413,12417.687882892344,10971.672518541587,10794.51260584773,9435.903907126512,8174.792485246612,12057.54211700817,11039.485397835619,12891.805966734124,10516.249451460051,9375.21181047224,10255.731884044711,8431.494231664923,8478.741106951169,8278.562201547784
