Metabolite,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,Mild_1,Mild_2,Mild_3,Mild_4,Mild_5,Mild_6,Moderate_1,Moderate_2,Moderate_3,Moderate_4,Moderate_5,Moderate_6,Severe_1,Severe_2,Severe_3,Severe_4,Severe_5,Severe_6,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_060,29186.161775632332,23058.229727779806,25737.288236156095,21369.345000583613,0.0,20270.898079335624,16144.509486728228,0.0,25875.289962105577,22375.616196499963,21175.91663897157,23133.195931232163,25245.967726094605,29462.25714834946,27013.464529157365,25907.61164566227,20839.904056970237,21462.2812588717,4040.33543573897,5740.600940075135,6071.214049934205,7638.997681778194,3779.2177754654417,5581.82891654172,19002.777595434967,23057.819549570788,21058.964133518333,33119.8384571371,28810.58555002965,24235.602295878703
Metabolite_061,79450.98166755945,55067.23192923482,78333.80821566757,73294.8760516204,86805.12886952411,69955.72271464103,66172.26863913746,92544.65217531886,70537.7821066516,80725.07013429313,85410.99873275287,104684.77019511531,78642.15611867052,81511.36592272007,89909.3142661969,93768.29396090144,68120.10907739564,79988.00542801831,96709.5172100368,62611.54700782132,85594.45692586625,0.0,77461.41547260489,72173.43159233601,84566.1001941833,81225.91461231664,77212.60716835246,89884.14373370525,71430.39336544929,66625.79448518323
Metabolite_062,0.0,0.0,0.0,7944.1157596999865,7368.600118967135,0.0,0.0,8922.437310103935,6600.854044945151,0.0,0.0,0.0,7495.703284806085,0.0,0.0,0.0,0.0,6826.856568610237,0.0,0.0,0.0,0.0,0.0,0.0,6398.866734235859,10175.786028308366,6228.536873270862,8079.811489769472,8988.26689695621,7418.787259409032
Metabolite_063,13951.966005342672,12068.742121805653,11927.049650761663,13231.265687232482,12238.310085821653,12621.562202896424,13371.846035339122,14117.655331748218,13120.728532683232,10803.951523286614,12566.263246407316,11526.058870794534,13377.500411793873,14200.488026602345,13770.251018514931,13114.499562377085,13647.100708242377,11619.964513517276,16264.095477442306,15214.530762340268,11462.054701587987,12521.103722774058,13691.766078462217,13652.453157406728,12822.863472598327,10818.788285908717,14949.496757826244,13775.699767955966,12252.796615337389,12092.899257445113
Metabolite_064,17152.20185138664,15638.456693177784,20168.959132886233,25196.244241342574,23036.425031256367,20624.22364572494,23038.30676090201,19956.761182218168,16000.305129694416,14767.228185949301,23407.24197200171,16966.17897269529,22453.244756079162,19638.67861522677,0.0,19741.444009738567,25324.343787577272,20419.682418591685,19113.672676207225,22780.367405769975,23644.827262138777,20903.6320937679,18347.774463330556,14821.42364025784,21253.845329319585,18397.847777513918,18780.2476756269,21308.43130465071,21274.28026216899,26521.500475105953
Metabolite_065,26204.142625116623,22200.077042289417,30172.754166342223,33601.22612001482,27214.87891107995,20226.96924286671,22744.53015539226,27869.525570746173,35998.847185322564,30123.632340661945,30576.238860736692,27624.214545489136,19276.05228876866,27259.4092767888,0.0,0.0,28303.61930677784,27806.155104139518,25417.7292041308,26638.71135706393,30498.90800599989,20498.46896888654,25929.979113688052,21920.777699516504,28744.32002709448,19788.915177592327,28048.63227016832,25176.320749489572,24065.483798454163,29887.343992202204
Metabolite_066,62961.67565480909,60900.87884239029,52429.1509420204,70810.19654202941,50256.46536104714,59606.09103251215,78794.05631697425,66021.72807138036,85619.62691044214,75497.07435039959,86995.99971802143,99353.73770946995,128827.11436975923,128624.67903687186,143018.3142938815,100162.97487545511,101389.61846457684,0.0,156622.16644392067,124010.95630932368,0.0,140400.5931497682,174482.38206819238,119815.26113510328,47346.4944954057,47592.74548964144,39339.64175837847,64994.8484098483,59479.47472040359,46066.05476422136
Metabolite_067,31752.2434288464,32799.27300475869,30139.428412270026,24766.129979746183,0.0,0.0,0.0,24899.452281240847,0.0,0.0,23671.22116898416,30851.496227785246,26211.237480377556,32076.01031592929,0.0,32669.709387269635,42569.35696080339,30043.36793389729,37143.45951944967,0.0,28176.819574886424,33551.72711230112,0.0,28271.592288812753,33419.12559007853,31246.59508503993,32960.31092752155,28495.826871222467,32403.6138864679,34821.92052612679
Metabolite_068,23104.14514932275,0.0,0.0,0.0,0.0,20417.993421683514,23251.774504964935,21382.444511844045,0.0,24132.357226594697,26363.767396557483,21040.12413632811,0.0,0.0,0.0,20061.601950189317,29514.526885942636,28315.292272359147,0.0,17607.203350405784,32073.420711436793,22820.550292516742,25102.004039884836,22403.945769075282,21418.32896048957,18272.679482450672,18955.463105095492,19905.356196795896,19983.465736876038,18427.759848320704
Metabolite_069,59040.15422899952,69826.68493012623,58853.81884350092,61771.02126530084,79723.95837613929,42456.063958979925,63853.03829310055,69982.54400693059,62771.00511836353,45227.06286317538,54730.66673624122,62595.23853020186,56904.81920220593,65688.21803533632,57761.78086587383,52157.85445363691,54602.64052588777,51011.87825226281,210613.99574500188,239099.4573481105,204082.6557868968,227324.22363646995,0.0,216630.055471693,62193.366163290506,47631.39474813939,71299.88445916156,74641.3863137003,54409.28562380782,55515.57577984502
Metabolite_070,167051.1961953216,144002.28158480275,151667.29119042246,165015.71613361113,140122.9920258021,155872.5936147235,203514.51084402076,171365.7466137001,162029.15592441452,0.0,227489.3184676004,199082.8123789899,0.0,187910.35308854977,187288.36970089033,141607.19121676605,208713.7848220625,176143.2416426805,151131.12624412187,175838.7484277706,147793.48738005207,194259.09507769922,164679.8522069294,159096.1067782026,157426.14046863592,182336.28412029988,185314.2701464484,155366.28218634258,127885.41004615251,159948.94543204742
Metabolite_071,0.0,5776.806604881203,0.0,5834.6633273021,0.0,0.0,1930.4091851882158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.8258804161588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6643.124448094733,4779.849745291275,6107.9496527084975,5890.948469759575,6089.183472100604,4454.646181431391
Metabolite_072,22474.527349725784,22843.361036080656,0.0,0.0,18688.9819614953,0.0,28775.388172700146,19737.6225330162,26693.199226540524,0.0,0.0,26270.902843848762,21051.47604332147,22282.998825579893,24701.611019584587,0.0,19632.002217977533,20618.959812054432,16611.57696351643,24065.021678614623,0.0,27494.38894836213,0.0,28311.36188703741,25423.718706698535,23689.373347449666,26445.304326743764,17929.12296172838,25643.512416788828,21723.973971434712
Metabolite_073,39680.86735430249,39445.97447887424,53285.719787364105,48853.4779414621,43953.821250714005,0.0,46529.68597264201,50977.251657179186,39988.35688318038,43071.95617600288,0.0,55287.772612126384,0.0,0.0,39584.82761875464,0.0,0.0,53522.77106291242,54450.38756114869,44856.051066887565,51504.0187416804,46784.58911277844,0.0,0.0,46220.93216458825,56439.87796349159,44732.94568603109,47911.57963611268,54124.746022235326,55320.3410126063
Metabolite_074,20005.433903421108,35927.195206500655,27834.200052570814,22905.11810876603,25544.2446910338,29449.44307873225,21485.65943857479,23124.74806386754,22102.029192974842,19477.253585251245,22695.16296519596,23242.356173059743,20079.883467871103,23703.09139024223,24285.260887626246,22805.90900929332,26410.90957848855,20201.239305282743,25985.21872786781,14379.408294735591,33448.93216639101,23975.799418117622,22190.006266638247,26310.317670490243,23389.618975592643,23163.364131364044,23891.720365666937,26239.51230426824,20181.52851377762,26743.8969713858
Metabolite_075,86324.61835077002,100863.42444407886,81230.44761628709,77918.53999361875,90720.48788036568,78567.2028274862,84221.3467397915,103857.4079237521,0.0,84675.47038667397,88931.75557754518,98111.4921664037,81960.06196326458,71422.77842229074,79284.58126780871,0.0,119064.27232249186,0.0,76099.98210680972,97361.1708733293,98146.44871630051,98782.3873412107,120061.55369322204,108543.45946094567,111998.6087641983,83488.52029681292,88553.72172306475,93097.37464182486,104861.41433952295,92394.84023108934
Metabolite_076,17664.874824292405,18484.972566304354,16796.572117763368,20935.84248884231,15324.283349404112,17570.241379274485,14008.986949169383,15884.007574131201,18002.732742841494,20212.38087063766,16468.09589887456,19322.88044335149,20731.803812989612,15836.90513313112,19199.48024742082,19839.72706391294,15383.3611224164,17764.12499274933,12032.325393135303,11806.495500975994,13195.055061419176,16558.374809663474,17533.375379180536,12064.011310620615,15249.848348719242,15418.541292009486,13063.2738982553,15017.978775420357,18374.91586884406,15786.687914442737
Metabolite_077,0.0,0.0,8722.40202579603,7860.815747623186,0.0,6847.85981302816,9655.166553071853,10510.790456030409,6645.153538492485,0.0,7959.356911338027,6578.650859066857,8701.341912091477,6623.437026270452,11343.912398764622,10716.395777430947,8891.983452251392,7426.507749323577,0.0,7518.600762842963,0.0,5940.479848479301,0.0,10080.32777085391,9967.430101401125,8752.486487934528,7962.393228604254,6397.917319901982,7293.735892173813,7404.088816170295
Metabolite_078,0.0,45714.37379650492,0.0,0.0,0.0,0.0,56275.83386906836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64060.778009826965,63259.22765570753,49078.86737843286,0.0,0.0,0.0,64297.33780691332,69380.15856541447,46626.86809239193,48146.05794849807,57563.96018354917,46466.85122424346,47350.81434833486,58790.839765258155
Metabolite_079,1367.294722522181,1521.977817564609,1716.9016337728017,1203.7537258109307,1419.4012086126222,1151.4816423573293,1598.6749782215952,1348.2305567333315,1414.3527494612745,0.0,1098.0586107547617,1450.3625701501583,1162.0677805271912,1481.6185965738862,1036.0332409257821,1280.3864843986298,1284.7400671884136,1648.6366614921192,0.0,1145.9228443452005,1236.9190442414965,1616.1213612477638,1306.653679821732,0.0,1275.0148587622357,1567.5095613442895,1614.4604377677394,1920.0910231729918,1243.6649989159391,1244.7672422239525
Metabolite_080,13984.169544015116,12886.02049162762,10769.504440685429,15676.890151696198,0.0,10976.377426800913,12712.714499771644,16265.94711157851,9845.861228051646,13957.014483881014,14059.294195198134,12466.21599133916,14367.379475283082,14633.57078942651,10997.819586536161,15969.835436015765,13233.025018986677,17141.296699737995,11063.197920550485,12700.144289027729,12149.895098258181,12493.409162371016,19001.81306075242,12802.321331019815,13636.364711711378,13381.495755017026,12644.477715765493,12394.84685946734,15126.94334009895,12191.976391881393
Metabolite_081,248002.7862018347,258012.09851792295,226060.7101930287,0.0,208029.96286115955,229015.94563680573,182559.5174196622,205199.66900922614,243249.7164630167,289148.36494184635,253304.6853476373,250641.10712611765,262564.72100114555,207341.04656197308,224477.75577621956,219978.05552050847,180156.44200815712,190456.8480243145,247858.8783655957,279509.24762997706,246726.25793999186,198145.9788609,271633.86064348195,216913.94311388052,191379.1676822674,257804.36002050526,260270.64695238302,308055.37923996017,220830.32754208214,285198.15304923704
Metabolite_082,22004.100216187864,24556.973556171375,28922.82965741996,24090.131977258156,25855.138641979378,27420.545185166204,27167.693017306257,20760.808567023334,0.0,22185.82175333327,20537.212860961074,22812.527547690497,29960.804514895215,20650.36256155206,25806.12713756003,0.0,31889.51554962888,18293.981234258325,0.0,18114.10200102453,21901.98369401221,23937.466744884336,18395.482640490074,16565.88716371695,20891.420297264194,26915.392634616903,16889.507461350386,19681.8361124657,26182.640823143232,21844.380857728353
Metabolite_083,31797.792525685698,25544.877670438724,32894.0320151431,32978.322157987255,35800.81379724891,0.0,30984.70250139059,34711.07607174943,26027.699048827555,29373.434435627645,35022.499610597086,23846.257217825656,26053.04727805311,28405.714159199284,34145.906498673576,33510.020173594676,26725.07020287348,32153.803414708407,37951.544376758524,38097.1570551972,24020.02157284038,29411.058372100644,36376.65743320325,37456.20775466414,29713.20113795493,29989.346475819995,35564.60592371835,40104.40652938186,29322.280704475346,25161.985310496668
Metabolite_084,0.0,0.0,5930.607599561236,0.0,0.0,7507.812878843611,0.0,8794.128577168716,8468.488041372357,0.0,0.0,0.0,0.0,10195.381738814454,0.0,0.0,7586.952403528733,0.0,0.0,6960.395236724061,0.0,8327.246650619045,7797.609207131369,10201.168477023144,7979.494852625579,7739.602033973287,7350.126433122061,8205.43921992062,7975.88060137152,8202.814299282498
Metabolite_085,21010.296710198054,21258.037560196906,23014.1336598796,0.0,26791.53969246183,0.0,40713.81813550597,37720.352594217635,35246.53839141268,32949.067319086,33444.24443371764,35627.878695527375,63207.927419997,59113.2141353797,41318.30489127041,55316.92549583726,45646.23534416092,48964.921433090196,74268.13174571827,59427.162307715385,0.0,70283.6646312796,58952.812601698686,53676.700810722316,22324.762689882326,21191.305455132002,18427.989024897393,27010.040258507426,29238.523380096674,24763.977555518813
Metabolite_086,15908.127010213588,23395.956498788815,18781.706834392167,17224.29414333193,16375.924360935549,20774.267960833586,22740.70321156812,18473.42635597222,24714.107772840045,15407.23290694616,15591.553602432403,0.0,23492.92735901237,18631.11218978903,17753.44111710062,20411.642125339575,20807.71180199471,16847.601805555558,4156.5756061312495,4544.520400496633,5360.201427037179,4230.8158116474,5256.289714029605,5109.654635643539,22739.29670686198,18583.19168423369,21021.672183984567,18058.505287604134,16707.107684122395,18649.758684423818
Metabolite_087,0.0,0.0,0.0,142539.68361331237,147096.12360352333,0.0,214661.93260563165,211063.54355115924,223656.0065310056,212639.90365524456,0.0,227961.35957058365,0.0,0.0,380256.0144368118,0.0,264113.3840327006,261009.91933588832,271716.0377007892,0.0,0.0,0.0,0.0,268192.4471467732,110419.67168435012,139957.54033067485,199005.45637778717,146758.5200462704,138273.72576802588,131054.34409545558
Metabolite_088,7974.700441617683,7613.871877961668,9535.297394771222,8969.85116502539,8948.295293786934,9204.55682470448,6181.726461746115,7505.353687777592,9305.444278225828,0.0,6845.583903051247,7686.679874849431,7511.805171317436,9182.33300500596,8666.962473479889,0.0,7513.160064659702,9235.074734469112,8001.67568103568,7787.875973130566,8029.487270748402,7269.300616333071,9054.754607167677,9120.621178282785,6893.378603574418,9323.810441773265,8623.19166450704,8318.22964426513,8315.802951051091,7436.9559338965055
Metabolite_089,0.0,1159.1738615435502,0.0,1411.8828196378527,1227.2104440650087,1378.919251754452,0.0,629.8055210971936,632.6250835653559,0.0,694.9858527037387,0.0,168.41141593156848,0.0,0.0,0.0,202.24285270801272,0.0,0.0,0.0,0.0,0.0,0.0,236.19463531879495,1740.16541103476,1370.4985699710503,1159.9316632521006,1619.458373172069,1698.524429846741,1133.2031400836256
Metabolite_090,25873.94564331447,0.0,0.0,27030.780914142004,40307.53280677131,30311.353421224158,29703.391857254555,40307.61484293114,0.0,36699.69374263893,0.0,31592.652788322106,24296.844359205057,29896.298869330807,0.0,36154.4486350737,33231.37278545665,36817.875117944466,40007.32420407037,30490.109745650803,42279.36992819388,29736.60477967712,25249.83356244526,0.0,31221.749506354074,32640.80721142471,35096.592132360405,34297.09383449603,25153.008335888986,32842.50922940995
Metabolite_091,84094.2769142015,110353.04312596878,108465.8891167233,126181.76089663953,84781.21332955483,138158.7678978293,113395.98674460467,85194.88858068892,104075.31227537592,114820.98682091781,124797.63258511262,115141.73052755624,0.0,140643.6134212909,102829.6176710294,80313.67397800768,0.0,121579.1597456638,107401.77877618157,101434.35828612448,93746.62415562759,107325.6959345241,100173.83215574206,86677.78020831301,93678.92748737482,104072.70220208801,122371.93195725106,119212.74562714262,116473.19271695324,110706.37747792357
Metabolite_092,10708.05470849617,12715.904433560183,9992.140457222902,9432.389848745484,10567.734423092641,0.0,9647.190595874506,10094.235766141748,0.0,11731.9045075228,12264.165184730766,10687.229779140764,14638.787704483811,11753.194391904264,13000.16555632119,10918.302430130123,9847.96327484441,10616.729997282075,10798.245096221359,11639.811973884835,8855.984064883523,9179.928411222583,13508.32357300445,10413.919089036062,10002.304182856766,8636.199207681217,13629.899513644534,11907.25412141451,10827.019844361223,11328.263957833564
Metabolite_093,5064.668079381262,3698.4693169894927,2876.9405678399294,3381.23592010759,3930.382649823267,3798.4182049457972,0.0,3754.574111241949,3431.0493142852265,3266.4665955747337,3442.6195190722183,3503.1615957217814,3155.816242813019,3179.5179965075495,3998.2986831301596,3494.563469623021,3793.448243196034,0.0,2462.3701948276253,4118.841885902726,3416.38848755291,3381.370772384724,3813.7026726040017,3146.0301563225066,3508.172752215334,3427.353176473707,3815.474838522215,2874.7095804957025,3182.2399801204474,4185.8840938419025
Metabolite_094,12405.578395871074,5931.027066389498,5211.028500286878,10164.495652075453,7098.938088472787,7161.596767781726,8019.220709584653,8651.21885420645,6544.008312469408,6005.25401108808,6031.819823599042,0.0,0.0,7024.667655150655,7239.303509461792,8002.978910732482,7670.2616107818185,6308.848142118802,7989.020478419789,6249.858703337506,8522.299603022115,9227.783427478978,10878.755740722889,8722.812701202554,9409.547140633716,8594.23082239015,8634.289893521467,8481.636326990452,6784.259321946155,6824.736316342743
Metabolite_095,27191.823528078436,30914.700403549003,37415.98250459709,49314.73255002398,38109.56004204955,36794.48901430545,34969.82114358937,41306.017243570706,33986.48988762598,32133.655709649072,32790.95275195644,29420.96512601305,33420.42718003774,36600.97684546276,36018.93078958381,0.0,31780.723007627897,0.0,36262.14289142743,31812.916507289185,29650.635125421315,35393.70067855863,0.0,35201.39856539888,41516.62909278119,33605.83879322522,40226.56237003149,44090.45815234694,32273.511277731133,32018.046968264607
Metabolite_096,0.0,10070.929523062066,0.0,0.0,12496.466763552155,15185.869134191533,15223.02447598755,14137.273338052055,0.0,20030.35827427391,0.0,18921.05659804036,25821.041551924813,25449.177078607107,0.0,21917.06830192102,19041.44186715317,24366.501252099533,29827.21022456081,24707.424341662616,29075.11357016984,24458.68539617466,26246.53442575417,36060.537375458305,11245.694545517797,12182.449452031964,13484.866517307777,11151.931937973884,14202.43752056792,10051.278706897609
Metabolite_097,0.0,25379.375326783724,0.0,28831.369124992754,0.0,24364.430487780868,27588.094403733034,24511.653393944005,0.0,21169.624062010724,0.0,21191.700816410405,25748.742750681944,20011.81935089288,22120.986808625486,0.0,20408.062280066722,0.0,18839.054265055634,23535.706894939325,21011.726513430993,23410.05431648444,0.0,0.0,22687.209450383893,25307.211882018557,29055.474710513838,20032.504832820912,19189.165425407537,25923.192846653597
Metabolite_098,2196.475180297001,2839.159956975264,1699.465955846359,1700.8208231880017,2459.6888728705294,2079.1520607295806,3358.3838790197465,0.0,3002.4318439092062,3437.5156297067997,0.0,3316.5439463510047,0.0,4081.3765791859537,4565.708387431763,4774.258396860399,4154.806255964096,3520.1025682413538,0.0,7640.240253180484,8385.253454139589,5932.411048762325,5124.122989287001,6270.781744694013,2625.548399484367,2064.1946880782853,2203.8071601155116,1865.673358682046,2455.599941362978,2079.1767187322166
Metabolite_099,0.0,14724.45479765394,13584.521071815734,15386.40879420377,12648.22151151578,14059.877819413332,13181.951308064248,11907.168144390418,11396.922578164638,13341.483195225006,12192.923326380522,12063.32201332715,14193.178155984933,10531.09692988769,14272.56154426305,12124.732025841018,19021.365727034397,15457.30373149588,14904.138665554196,13222.990978810383,0.0,12870.61994832658,13760.652882340662,15158.645725370685,13489.20840077478,12479.43918973951,12301.979019095257,13192.260670874182,11319.414078673584,12595.159944692612
Metabolite_100,58435.76455973238,45888.81021205834,53031.46458561459,43857.90676385024,64608.151485391456,45796.22225165656,47013.98848533946,44568.147230933464,40713.05309618178,63821.84641104318,39584.35454127855,61849.26014021548,45809.09911264454,48434.084027130164,60182.308645839556,50135.95316521228,38270.91640392478,49509.18630890666,53153.6030601888,42622.20278567302,43181.00092591942,0.0,41012.23800811898,42069.27128737255,56640.50659369538,44056.300085415605,63306.87510020727,49302.866042186884,52871.96312795552,42804.35682748772
Metabolite_101,0.0,0.0,15741.709299926268,0.0,0.0,0.0,17232.504864165625,15059.84484659289,0.0,0.0,16518.883353831377,0.0,0.0,0.0,0.0,17476.021284012673,0.0,0.0,0.0,0.0,0.0,4369.363539735776,3653.6297995085233,0.0,15421.622584463425,15893.85169153454,13642.57658362908,18209.07234248998,17020.523173557798,19078.04968092712
Metabolite_102,9660.673758750025,0.0,6427.042434457147,8539.171834465742,9581.897746035555,10350.337646353988,8770.992201602456,7976.750879873266,6072.42047317485,9339.893896596917,8298.552833789663,6155.119781765911,6610.544105446368,0.0,0.0,6751.495878296176,8048.426440876259,8262.290987638911,8335.7591626214,8050.15448894511,7304.164660081568,8920.843918323222,6913.516374091681,7554.307212211871,6711.692377111845,9460.144597355014,6591.3701964719385,9432.329980266328,9203.942692802751,8826.369108651807
Metabolite_103,64035.2090893022,64962.02803621081,57401.075989415025,45868.734546598906,70360.72048845736,72570.32526245662,64754.46131029558,60594.02162457979,46874.65205025055,73409.80816853177,54768.67659175527,64174.18901995772,57176.15876710511,56197.72752769781,75922.35375673877,59267.18022999576,65643.78061854542,68567.6420059767,51322.18610205939,58210.56584333513,0.0,59449.35415632527,57767.262335468266,53369.97905152651,59443.24545603382,59227.82744584704,66526.3465018408,75787.43444157056,78585.76361405507,102717.44328220202
Metabolite_104,0.0,0.0,72731.90364986625,75644.57518723035,0.0,52451.42405313268,67824.01676087193,59998.62236658477,0.0,0.0,63999.6358207834,0.0,0.0,0.0,59115.923098083855,79935.9836568423,46364.211263157966,0.0,0.0,60406.620181056576,65707.4421512305,0.0,0.0,0.0,58133.83224991096,55298.38865790207,66825.75215883326,53191.51203196901,56060.85550706053,58609.69451759385
Metabolite_105,13835.234979701989,15312.227191425935,11150.114728349949,13280.485244549222,0.0,15926.526088980108,12224.14668566455,15596.161642626621,13720.299496027625,15787.811929920385,13767.52030776912,15640.422859017457,15322.37572511425,13117.593395271195,13691.16101409446,13664.89893322382,16968.366584244028,18038.98257649999,0.0,14319.458954687401,12438.469479500565,12138.472136763792,13959.621629327696,0.0,10581.436484936552,15973.73503698381,15623.119847661195,14887.707837215134,13100.242045674915,13010.309623089095
Metabolite_106,0.0,6800.628891970307,10876.222787116712,13417.75577150969,11014.30572678867,0.0,14560.517741684254,18295.046150132872,12333.884636847797,12887.444130416587,15416.345197994004,16195.945823662387,19061.12743708588,15126.197148662099,17105.88781692913,16677.04930132158,15387.405592568623,14498.85857964331,21059.996448709935,19933.00191765236,20722.194820593428,18127.945262957815,22997.371154766042,0.0,8913.174370999943,9767.361346887192,9607.542979158769,12841.40298707384,11010.252214248096,11813.143704156433
Metabolite_107,91081.25800155633,0.0,84253.0367921058,53920.58230455692,79225.02619329716,82640.5233014301,69155.64475382904,91059.40968340408,76504.603644646,74914.97599129177,109492.02779533753,75594.01375059347,86905.55892846291,110966.50402033499,91223.53500957334,69690.9291145489,61935.36805155344,0.0,84586.97951915611,84699.57148911906,74559.1387898895,0.0,77313.77655705574,78031.02744185866,97889.94600258816,72176.28017726852,67501.24545407853,82744.51456886563,107435.30858543827,69859.51001095284
Metabolite_108,12386.345797586813,11901.560673686245,13580.125057347786,12473.824229129237,13394.241323659631,11209.345804789022,12432.437816427335,9889.365771931081,9297.378332357679,12005.551105626058,13161.387744729598,0.0,15351.495775597317,12272.87334722536,0.0,13807.155480600522,13124.283252232966,10914.475555605104,10669.959520266737,20363.139485896292,15004.560236371202,12121.830162382656,14167.628451475273,13218.065188757218,16736.469524169508,13143.35585265641,13423.982496307412,16969.366367060233,10361.73478385791,15405.36154071859
Metabolite_109,14805.402504278609,0.0,0.0,0.0,18365.405124532037,19654.235557514075,19024.290668025722,17770.381394873308,13714.425520938119,0.0,0.0,19031.992690728457,16008.505773199911,21295.5553101888,15416.20556827896,18099.235010394503,0.0,19948.109192548534,18240.28794583222,20286.79457744249,18220.377154256774,15782.606874318033,0.0,18335.931477002603,19714.280583952885,18550.684401354167,16004.3613738284,21443.992557389003,16955.816390967186,20675.987056025435
Metabolite_110,136322.18476433522,140181.0196065167,119543.49945547285,96012.942293525,138811.6856538998,128404.90355909451,113845.38643186563,126364.06499941241,175327.16738076677,146265.8494127235,143307.28455411948,138902.36803964904,129408.98423340483,126733.05340505613,133587.9898965008,0.0,140368.2888879327,133351.36389428398,131731.02320889116,118826.28279585535,158750.0288475071,155716.68596306705,153611.3979125416,139081.9646193947,125873.37044290014,123029.88202382566,147378.9482542297,160327.6416861311,129260.18034627313,109889.86126042712
Metabolite_111,28427.410352963125,27790.07045538727,0.0,0.0,26183.26556334262,0.0,0.0,25314.688705909655,0.0,26844.437718134493,0.0,23761.627965343498,26156.318481111553,31368.181284869705,31945.209079880853,25580.48151213824,21671.98784892441,21728.51922669566,25311.526091639174,0.0,0.0,29672.828955994963,0.0,25081.669374803107,25251.883147076234,32535.86799275006,30903.093572273676,27026.334338359986,27390.630024357702,25497.132866001084
Metabolite_112,12807.240200377893,10347.92578605726,11310.393891086122,14572.796196173931,10397.279422144713,15735.541890683722,0.0,14671.06936870313,13895.834918539884,15502.807948485519,11102.022635564912,16490.615742226637,12270.625271685847,13508.284782648905,12484.03631571771,12041.071304753023,10532.867954426036,12554.715700901244,13611.983273682268,11945.452420428734,12171.145597195404,14011.158409470454,10900.830780319993,12802.267833896374,16331.303041291103,11873.30397565497,17564.55501558853,10859.42430929181,9842.664813889915,14404.618018672842
Metabolite_113,3183.239528780052,0.0,0.0,0.0,0.0,3907.890810724667,0.0,0.0,0.0,0.0,0.0,0.0,2818.7242034364244,0.0,0.0,2651.4182266196567,2846.3145450819457,0.0,0.0,0.0,0.0,2902.4328952668084,0.0,0.0,2943.5257406892524,3593.103910598862,3559.9956180440745,3351.044442476931,3525.878814553541,2965.8088147756466
Metabolite_114,0.0,30548.18656885976,21755.50156473107,25327.274864741128,23693.54298625294,18305.15336184212,28671.685070888245,19908.116477144238,31922.44428135716,17480.831239564395,23270.192629751775,28027.370876068333,24659.50395152588,22983.903720112587,25817.56763276679,25257.958112821823,18749.603913700736,14889.232975127767,24281.878953544012,0.0,22357.590076495682,25249.886224217018,28880.87092319883,25836.696315416513,19106.43480330213,23411.298160072034,24277.65855332337,22735.550186346805,19362.71268989182,26010.601824491012
Metabolite_115,18511.130570621564,18950.290683925465,21468.941421110012,22985.834336128624,18895.14711623073,21306.569633796506,11784.47902649615,13094.8995741518,9900.53129398052,9486.651763377458,10282.272607775421,11397.181122527758,2956.6816889207194,2514.581206188899,3525.052539447307,2369.3599573697516,2449.0420882554604,2576.2408933470724,3398.7983744841304,2583.7572371280894,2948.8043084793617,2358.8900309343667,3052.390414875142,2517.81441271596,23938.906419502193,23531.449186870912,26404.178918952945,19536.96062392139,17437.246902518407,16503.2245445178
Metabolite_116,15652.680605642641,13010.94681804489,10149.304168181043,11133.365703385241,12435.664587563047,11071.428669830782,19997.430565751787,19962.367934298312,12643.485366053095,20338.857219557405,18175.621155600133,14159.427537049034,19744.270278436576,16575.03378803504,20453.233860309632,0.0,18902.617539048893,19310.90364851889,22451.885002541163,27589.707451995157,19154.7787856363,28026.386078904823,25497.266098509466,23076.44313972896,9670.36068365133,7821.280400891371,14367.360908041393,9325.761421231253,12792.561595657296,10114.449376448852
Metabolite_117,57624.23777253042,44277.76543027844,59267.31985064045,45842.097907813026,61923.33512008297,58546.83362517497,10925.186263169362,14653.578657143424,25749.521346397018,19430.012013316893,0.0,15938.206915400857,6826.728331004957,0.0,7831.613949070652,7445.724458871036,0.0,6893.889727916262,0.0,6575.7524015689305,7158.307946892802,8835.37624897083,0.0,10001.655955937878,57158.18602924892,60380.75718085778,44344.941534143356,62993.72576046662,59979.80052780245,52923.307977183045
Metabolite_118,0.0,6295.840638453559,0.0,0.0,0.0,0.0,0.0,6624.531596692053,0.0,4992.747170007957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6313.280462107311,0.0,0.0,6014.8615969888915,4659.514106570608,4914.074470429502,5861.713011034248,6363.996192116474,5748.288815764931,7405.562528892024
Metabolite_119,4175.364394907739,0.0,4400.903723166147,3855.395690907966,4766.162858200584,4303.528788760894,5246.507268594061,3640.4967345801783,4206.972332025445,3512.4653631973965,3694.739965944564,4226.232797846572,3949.192214058827,5237.07404651415,5488.300942889511,4033.9464600753863,4397.2510677759465,4556.139171162062,4586.151546941801,4289.9652934448795,5728.072818883152,4234.340858484749,4941.630206316105,4100.973183156915,4734.700638823484,5202.3863175905435,4386.06809368127,5406.950365330354,4334.215463746373,4646.887589086175
